FID,Name,Type,r2_PCs,r2_Residuals,r2_age_recruitment,r2_assessment_centre,r2_batch,r2_bmi,r2_fasting,r2_month_attending,r2_sex,r2_smoking,r2_spectrometer,r2_time_analysis,r2_time_day,r2_acquisition_time,r2_device_ID,r2_dilution_factor,r2_Batch,r2_panel_date,r2_ppp_sel,p.value_PCs,p.value_Residuals,p.value_age_recruitment,p.value_assessment_centre,p.value_batch,p.value_bmi,p.value_fasting,p.value_month_attending,p.value_sex,p.value_smoking,p.value_spectrometer,p.value_time_analysis,p.value_time_day,p.value_acquisition_time,p.value_device_ID,p.value_dilution_factor,p.value_Batch,p.value_panel_date,p.value_ppp_sel,Label
serpini1,SERPINI1,Proteins,0.00444,0.93444,0.00283,0.00313,,2e-05,0.0,0.00058,0.05191,0.0002,,,9e-05,,,,0.00063,0.00173,0.0,3e-27,,1e-10,4e-20,,0.4,0.8,0.006,0.0,0.003,,,0.05,,,,3e-05,0.6,0.9,serp22
serpini2,SERPINI2,Proteins,0.01202,0.97352,0.00148,0.00331,,0.00193,1e-05,0.00024,0.00561,0.00029,,,0.0,,,,0.00013,0.00138,8e-05,2e-74,,7e-12,4e-21,,3e-20,0.6,0.5,1e-51,0.0004,,,1.0,,,,0.3,0.9,0.07,serp23
sestd1,SESTD1,Proteins,0.00768,0.94802,0.00163,0.03335,,0.00022,0.00044,0.00493,0.00056,1e-05,,,0.00127,,,,2e-05,0.00177,0.00011,2e-65,,5e-15,6e-294,,0.002,1e-05,2.9999999999999998e-40,0.0001,0.5,,,8e-14,,,,1.0,0.8,0.03,sest
setmar,SETMAR,Proteins,0.00769,0.81919,0.02791,0.00591,,0.08679,0.00164,0.00173,0.04308,0.0,,,0.00319,,,,7e-05,0.00157,0.00123,9.999999999999999e-64,,9.999999999999999e-185,2e-52,,0.0,4e-20,3e-14,0.0,0.9,,,1e-37,,,,0.6,0.7,2e-15,setm
sez6,SEZ6,Proteins,0.00211,0.93023,0.00743,0.00182,,0.03199,1e-05,0.0004,0.01883,0.00465,,,0.00069,,,,5e-05,0.00169,0.00011,2e-06,,1e-70,2e-09,,6e-310,0.6,0.09,9.000000000000001e-181,2e-47,,,3e-08,,,,0.8,0.6,0.03,sez6
sez6l,SEZ6L,Proteins,0.01068,0.82341,0.02227,0.00212,,0.06359,0.00039,0.00019,0.05718,0.01576,,,0.0024,,,,7e-05,0.00148,0.00046,1e-64,,1.9999999999999998e-222,2e-14,,0.0,6e-06,0.5,0.0,1e-178,,,5.0000000000000004e-29,,,,0.6,0.9,1e-06,sez61
sez6l2,SEZ6L2,Proteins,0.00165,0.80305,0.00285,0.00198,,0.01221,1e-05,0.0021,0.16325,0.00969,,,0.00048,,,,5e-05,0.00158,0.00111,9e-08,,3e-10,2e-13,,1e-141,0.4,1e-18,0.0,6.999999999999999e-113,,,4e-07,,,,0.8,0.7,2e-14,sez62
sf3b4,SF3B4,Proteins,0.00192,0.95186,0.00033,0.02845,,0.00069,6e-05,0.00358,0.00045,0.0,,,0.01043,,,,8e-05,0.00214,0.0,2e-13,,0.6,4e-253,,3e-08,0.1,2.0000000000000002e-28,0.02,0.8,,,8e-103,,,,0.6,0.4,0.8,sf3b
sfrp1,SFRP1,Proteins,0.00591,0.83154,0.07854,0.00344,,0.0563,0.00978,0.00147,0.0075,0.0013,,,0.00015,,,,0.00022,0.0014,0.00246,9.999999999999999e-27,,0.0,9.999999999999999e-27,,0.0,3e-109,2e-11,2e-79,4e-16,,,0.007,,,,0.05,0.9,6e-29,sfrp
sfrp4,SFRP4,Proteins,0.00232,0.88963,0.01932,0.00245,,0.05752,0.00029,0.00136,0.01994,0.00586,,,0.0002,,,,5e-05,0.00105,0.0,4e-07,,4e-108,2e-15,,0.0,0.0002,1e-09,2e-114,5.999999999999999e-62,,,0.002,,,,0.8,1.0,0.9,sfrp1
sftpa1,SFTPA1,Proteins,0.01291,0.96467,0.00288,0.00113,,0.0001,0.0,0.00021,0.00464,0.0108,,,0.00034,,,,8e-05,0.0015,0.00075,9e-115,,7.000000000000001e-29,0.0003,,0.04,1.0,0.6,2.0000000000000003e-45,6e-103,,,0.0001,,,,0.6,1.0,1e-08,sftp
sftpa2,SFTPA2,Proteins,0.01328,0.91274,0.00957,0.0022,,0.00013,0.00041,0.00073,0.00185,0.05097,,,0.00497,,,,8e-05,0.0015,0.00156,2e-111,,1e-94,1e-12,,0.01,1e-05,0.0004,4e-18,0.0,,,3e-51,,,,0.6,1.0,3e-17,sftp1
sftpd,SFTPD,Proteins,0.02747,0.91984,0.02286,0.0037,,0.00203,0.0,0.00039,0.00072,0.01431,,,0.00589,,,,0.0001,0.001,0.00169,2.9999999999999998e-170,,4.0000000000000004e-226,6e-26,,4e-22,0.9,0.08,6e-06,1e-144,,,6e-61,,,,0.4,1.0,1e-18,sftp2
sgsh,SGSH,Proteins,0.00145,0.93513,0.00375,0.00148,,0.03594,0.00065,0.00114,0.01445,0.00227,,,0.00172,,,,7e-05,0.00162,0.00033,6e-05,,6.999999999999999e-30,6e-07,,0.0,6e-08,3e-07,2e-134,4.0000000000000004e-24,,,1e-18,,,,0.7,0.8,0.0001,sgsh
sh2b3,SH2B3,Proteins,0.00773,0.94105,0.00183,0.03103,,0.00176,0.00033,0.00634,0.00507,0.00021,,,0.00231,,,,7e-05,0.00213,0.00013,1.9999999999999999e-56,,1e-13,9.000000000000001e-275,,1e-18,0.0001,1e-53,5.0000000000000004e-45,0.002,,,4.0000000000000004e-24,,,,0.7,0.4,0.02,sh2b
sh2d1a,SH2D1A,Proteins,0.00424,0.94889,0.00085,0.01152,,0.02152,1e-05,0.00292,0.00622,0.00137,,,0.00098,,,,4e-05,0.00142,2e-05,2.0000000000000002e-23,,0.002,4e-96,,9.999999999999999e-210,0.6,1e-22,3.9999999999999997e-56,4e-15,,,3e-11,,,,0.9,1.0,0.3,sh2d
sh3bgrl2,SH3BGRL2,Proteins,0.00154,0.99076,0.00022,0.00419,,9e-05,6e-05,0.00069,0.0002,0.00026,,,0.00067,,,,3e-05,0.00127,1e-05,1e-08,,0.003,6e-27,,0.05,0.1,0.002,0.003,0.0009,,,1e-07,,,,0.9,1.0,0.6,sh3b
sh3bp1,SH3BP1,Proteins,0.00074,0.97321,0.00202,0.00904,,0.00612,0.00011,0.00204,0.00416,0.0,,,0.0,,,,0.00018,0.00201,0.00037,0.005,,1e-14,1e-71,,2.0000000000000002e-60,0.03,2e-14,3e-35,0.9,,,0.9,,,,0.2,0.2,5e-05,sh3b1
sh3gl3,SH3GL3,Proteins,0.00137,0.99395,0.00056,0.00085,,7e-05,0.00025,0.00019,0.0002,0.00105,,,6e-05,,,,0.00013,0.00132,0.0,7e-06,,1e-06,0.02,,0.09,0.001,0.7,0.004,3e-11,,,0.1,,,,0.4,1.0,0.7,sh3g
sh3glb2,SH3GLB2,Proteins,0.0013,0.9118,0.00289,0.05493,,0.00698,0.00048,0.00459,0.01158,0.0014,,,0.0022,,,,0.00011,0.00171,4e-05,0.0005,,2e-10,0.0,,3e-73,2e-06,4e-40,3e-99,5e-16,,,3e-24,,,,0.4,0.5,0.2,sh3g1
shbg,SHBG,Proteins,0.00656,0.71269,0.01691,0.00116,,0.12713,0.0001,0.00064,0.13238,0.00012,,,0.00022,,,,7e-05,0.00143,0.00058,3e-28,,7e-89,2e-07,,0.0,0.01,6e-05,0.0,0.008,,,0.0003,,,,0.5,0.3,3e-09,shbg1
shc1,SHC1,Proteins,0.00318,0.98635,0.00418,0.00052,,0.0002,0.00028,0.00025,0.00285,0.001,,,5e-05,,,,0.00011,0.00093,0.0001,6e-25,,2.0000000000000002e-39,0.4,,0.004,0.0006,0.5,3e-27,9e-11,,,0.1,,,,0.5,1.0,0.04,shc1
shd,SHD,Proteins,0.00104,0.99475,0.00096,0.00063,,0.0005,9e-05,0.00024,0.00055,0.0,,,1e-05,,,,3e-05,0.00118,2e-05,0.0004,,5e-10,0.2,,5e-06,0.06,0.5,3e-06,0.9,,,0.5,,,,0.9,1.0,0.4,shd
shh,SHH,Proteins,0.00114,0.99468,0.00075,0.0007,,0.00033,1e-05,0.00019,0.00047,0.0,,,0.00038,,,,1e-05,0.00127,8e-05,0.002,,4e-08,0.08,,0.0002,0.6,0.7,2e-05,1.0,,,6e-05,,,,1.0,1.0,0.07,shh
shisa5,SHISA5,Proteins,0.02533,0.78639,0.08965,0.00424,,0.07087,0.00242,0.00078,0.00397,0.00678,,,0.00017,,,,3e-05,0.00166,0.00772,5e-254,,0.0,7e-38,,0.0,1.9999999999999998e-30,1e-05,9e-49,2.0000000000000002e-82,,,0.002,,,,0.9,0.3,2e-93,shis
shmt1,SHMT1,Proteins,0.00187,0.95494,0.00233,0.01821,,0.01266,0.00013,0.00233,0.00351,0.00012,,,0.00216,,,,3e-05,0.00166,4e-05,3e-05,,5e-06,6e-158,,3e-124,0.02,3e-17,9e-18,0.02,,,9.000000000000001e-23,,,,0.9,0.8,0.2,shmt
shpk,SHPK,Proteins,0.001,0.99359,0.00095,0.00077,,0.00031,0.0006,0.00041,0.00016,0.001,,,1e-05,,,,0.00013,0.00107,0.0,3e-06,,5e-09,0.04,,0.0003,5e-07,0.09,0.5,7e-11,,,0.6,,,,0.4,1.0,0.8,shpk
siae,SIAE,Proteins,0.00533,0.94624,0.00545,0.00682,,0.02111,9e-05,0.00164,0.00671,0.00401,,,0.00059,,,,5e-05,0.00182,0.00014,1e-20,,4e-55,3e-53,,4e-207,0.05,2e-11,2e-67,4e-41,,,2e-07,,,,0.8,0.8,0.01,siae
siglec1,SIGLEC1,Proteins,0.01069,0.88226,0.03074,0.00348,,0.06191,0.00137,0.00053,0.00169,0.00035,,,0.00081,,,,6e-05,0.00135,0.00476,3e-57,,6e-320,1.9999999999999998e-25,,0.0,4e-16,0.008,6e-19,4e-05,,,3e-10,,,,0.7,0.9,5e-52,sigl
siglec10,SIGLEC10,Proteins,0.00961,0.9159,0.01861,0.00159,,0.04587,0.00018,0.00047,0.00197,0.00021,,,0.00093,,,,8e-05,0.00151,0.00307,2e-57,,7.000000000000001e-187,4e-08,,0.0,0.004,0.03,3e-20,0.002,,,4e-11,,,,0.6,0.9,7e-33,sigl1
siglec15,SIGLEC15,Proteins,0.00158,0.99389,0.0003,0.00075,,0.00027,0.0,0.00022,0.00141,0.00016,,,6e-05,,,,0.00012,0.00116,9e-05,3e-12,,0.0004,0.05,,0.0007,1.0,0.6,2e-14,0.01,,,0.1,,,,0.4,1.0,0.06,sigl2
siglec5,SIGLEC5,Proteins,0.02029,0.9565,0.00337,0.00251,,0.01314,0.0,0.00034,0.0006,2e-05,,,9e-05,,,,7e-05,0.0013,0.00178,2e-136,,2.0000000000000003e-34,9e-15,,9.999999999999999e-129,1.0,0.2,2e-07,0.4,,,0.04,,,,0.7,1.0,6e-19,sigl3
siglec6,SIGLEC6,Proteins,0.00279,0.96116,0.00578,0.00093,,0.01347,2e-05,0.00052,0.01302,0.0,,,7e-05,,,,9e-05,0.00142,0.00076,2e-15,,7e-56,0.003,,2e-132,0.4,0.02,8.000000000000001e-126,0.7,,,0.08,,,,0.6,1.0,6e-09,sigl4
siglec7,SIGLEC7,Proteins,0.01007,0.85624,0.0463,0.00316,,0.05077,0.00112,0.00052,0.00859,0.02054,,,1e-05,,,,4e-05,0.00146,0.00119,1e-89,,0.0,4.0000000000000004e-23,,0.0,9e-14,0.006,0.3,5e-221,,,0.5,,,,0.9,0.9,1e-14,sigl5
siglec8,SIGLEC8,Proteins,0.03643,0.88135,0.01494,0.00521,,0.04546,0.00023,0.00077,0.00948,0.00179,,,0.00048,,,,2e-05,0.00117,0.00267,0.0,,1e-129,4e-41,,0.0,0.0009,0.0001,6e-74,3e-20,,,2e-06,,,,1.0,1.0,2.0000000000000002e-29,sigl6
siglec9,SIGLEC9,Proteins,0.00454,0.95661,0.00586,0.00089,,0.00854,0.00014,0.00081,0.02103,1e-05,,,0.0,,,,9e-05,0.00111,0.00036,1e-16,,1e-44,0.005,,4e-85,0.01,0.0001,3e-191,0.4,,,0.7,,,,0.6,1.0,5e-05,sigl7
sil1,SIL1,Proteins,0.00153,0.97034,0.00089,0.00136,,0.01957,0.00063,0.00023,0.00125,0.00243,,,0.0001,,,,0.00011,0.00114,0.00043,4e-11,,2e-09,1e-05,,7e-184,2e-07,0.5,6e-13,1.0000000000000001e-24,,,0.04,,,,0.4,1.0,2e-05,sil1
sirpa,SIRPA,Proteins,0.00761,0.97619,0.00712,0.00113,,0.00339,3e-05,0.00018,0.001,1e-05,,,3e-05,,,,0.00017,0.00202,0.00112,5e-47,,9e-68,0.0003,,6e-34,0.3,0.7,1e-09,0.6,,,0.3,,,,0.2,0.4,3e-12,sirp
sirpb1,SIRPB1,Proteins,0.00719,0.93779,0.0153,0.00224,,0.01759,0.00025,0.00054,0.01278,0.00152,,,0.00084,,,,0.00013,0.00137,0.00246,3e-50,,2e-151,8e-13,,2e-173,0.0007,0.01,6e-127,1e-16,,,7e-10,,,,0.3,1.0,4.9999999999999996e-26,sirp1
sirt1,SIRT1,Proteins,0.00134,0.98443,0.00115,0.0073,,0.00095,0.0001,0.00156,0.00057,0.00131,,,1e-05,,,,2e-05,0.00126,0.0,4e-05,,1e-11,2e-53,,2e-10,0.04,7e-10,4e-06,1e-13,,,0.5,,,,1.0,1.0,0.7,sirt
sirt2,SIRT2,Proteins,0.00168,0.95266,0.00163,0.02964,,0.0048,3e-05,0.00281,0.00035,5e-05,,,0.00424,,,,0.0001,0.00199,3e-05,2e-06,,3e-14,6e-264,,2e-48,0.3,2e-21,0.5,0.2,,,6e-43,,,,0.5,0.6,0.3,sirt1
sirt5,SIRT5,Proteins,0.00119,0.99188,0.00017,0.00308,,0.00018,0.00026,0.00054,8e-05,0.00027,,,0.00039,,,,0.00044,0.00145,8e-05,7e-06,,0.06,5e-18,,0.006,0.0009,0.02,1.0,0.0007,,,5e-05,,,,0.002,1.0,0.07,sirt2
sit1,SIT1,Proteins,0.00604,0.89051,0.00588,0.02606,,0.04223,4e-05,0.00324,0.0016,0.01966,,,0.00245,,,,7e-05,0.00211,0.0001,3e-34,,8e-62,9.999999999999999e-244,,0.0,0.2,5e-27,5e-18,8e-201,,,8e-27,,,,0.7,0.1,0.03,sit1
skap1,SKAP1,Proteins,0.00291,0.89911,0.00434,0.02921,,0.03191,8e-05,0.00659,0.00237,0.01182,,,0.00836,,,,0.00012,0.00265,0.00051,5e-18,,5.0000000000000004e-45,2.0000000000000002e-274,,1e-322,0.05,1e-59,6.9999999999999995e-25,3.9999999999999997e-122,,,4e-87,,,,0.3,0.006,9e-07,skap
skap2,SKAP2,Proteins,0.00179,0.94651,0.00096,0.03275,,0.00384,0.0002,0.00663,0.00078,0.00011,,,0.00397,,,,0.00013,0.00219,0.00014,7e-08,,3e-05,2e-296,,1.0000000000000001e-39,0.003,2e-57,0.002,0.03,,,8e-41,,,,0.3,0.1,0.01,skap1
skiv2l,SKIV2L,Proteins,0.00104,0.99557,0.00017,0.00072,,4e-05,2e-05,0.00019,0.00036,0.00024,,,0.0,,,,0.00012,0.00154,0.0,3e-06,,0.007,0.07,,0.2,0.4,0.7,0.0001,0.001,,,0.8,,,,0.4,1.0,0.9,skiv
sla2,SLA2,Proteins,0.00368,0.96338,0.00211,0.01806,,0.00298,0.00063,0.00184,0.00245,2e-05,,,0.00246,,,,7e-05,0.00218,0.00014,1e-16,,6e-14,3e-156,,9.999999999999999e-31,1e-07,6e-13,3e-17,0.3,,,9.999999999999999e-26,,,,0.7,0.1,0.01,sla2
slamf1,SLAMF1,Proteins,0.00209,0.97021,0.00503,0.00081,,0.00714,0.00012,0.00023,0.01083,0.00049,,,0.00047,,,,9e-05,0.00105,0.00143,5e-07,,8.000000000000001e-49,0.02,,8.999999999999999e-69,0.02,0.5,7e-103,4e-06,,,7e-06,,,,0.6,1.0,4e-15,slam
slamf6,SLAMF6,Proteins,0.00254,0.96379,0.00273,0.00193,,0.00832,2e-05,0.00062,0.01798,0.00023,,,1e-05,,,,7e-05,0.0014,0.00035,8e-09,,2.0000000000000002e-24,1e-09,,6e-80,0.4,0.005,1e-166,0.002,,,0.4,,,,0.7,1.0,9e-05,slam1
slamf7,SLAMF7,Proteins,0.02475,0.96069,0.00157,0.00196,,0.0039,0.00077,0.00034,0.00372,1e-05,,,8e-05,,,,2e-05,0.00115,0.00104,6e-200,,3e-10,2e-10,,2.0000000000000002e-39,5e-09,0.2,4e-31,0.4,,,0.05,,,,1.0,1.0,1e-11,slam2
slamf8,SLAMF8,Proteins,0.00577,0.93041,0.02661,0.00163,,0.0154,0.00075,0.00069,0.0,0.00213,,,0.01144,,,,6e-05,0.00124,0.00388,2e-41,,9e-258,6e-08,,5.9999999999999996e-151,7e-09,0.001,1.0,1e-22,,,8e-113,,,,0.8,1.0,1.0000000000000001e-39,slam3
slc12a2,SLC12A2,Proteins,0.00064,0.99453,0.0002,0.00154,,0.0003,8e-05,0.0002,0.00068,1e-05,,,2e-05,,,,0.0001,0.00168,1e-05,0.03,,0.009,1e-06,,0.0004,0.06,0.7,2e-07,0.5,,,0.3,,,,0.5,0.9,0.5,slc1
slc13a1,SLC13A1,Proteins,0.00091,0.98666,0.00074,0.00801,,0.00015,0.00021,0.00083,0.00026,2e-05,,,0.00065,,,,3e-05,0.00152,1e-05,0.006,,5e-06,2e-61,,0.01,0.002,0.0002,0.8,0.3,,,1e-07,,,,1.0,0.8,0.6,slc11
slc16a1,SLC16A1,Proteins,0.00818,0.95957,0.00072,0.00541,,0.01303,5e-05,0.00142,0.00958,0.00043,,,7e-05,,,,0.00013,0.00134,5e-05,2.0000000000000002e-72,,6e-07,1e-38,,2.0000000000000003e-124,0.1,4e-09,7.999999999999999e-91,1e-05,,,0.08,,,,0.3,1.0,0.1,slc12
slc1a4,SLC1A4,Proteins,0.00116,0.9933,0.00276,0.00081,,7e-05,1e-05,5e-05,0.00028,0.0001,,,0.0,,,,8e-05,0.00118,0.00021,2e-08,,6e-27,0.03,,0.08,0.6,1.0,0.001,0.04,,,0.9,,,,0.6,1.0,0.003,slc13
slc27a4,SLC27A4,Proteins,0.00265,0.95642,0.0009,0.02325,,0.00843,0.0,0.00313,0.00146,0.00066,,,0.00101,,,,8e-05,0.00182,0.00018,2e-12,,3e-07,9.999999999999999e-200,,1.0000000000000001e-81,0.7,8.000000000000001e-24,1e-12,8e-08,,,3e-11,,,,0.6,0.7,0.006,slc2
slc28a1,SLC28A1,Proteins,0.00144,0.99579,0.00053,0.00047,,0.00022,0.00011,0.00033,3e-05,0.00013,,,8e-05,,,,8e-05,0.00078,1e-05,2e-10,,4e-06,0.5,,0.002,0.03,0.2,0.5,0.02,,,0.07,,,,0.7,1.0,0.5,slc21
slc34a3,SLC34A3,Proteins,0.00078,0.99674,8e-05,0.00055,,3e-05,1e-05,0.00035,0.00044,8e-05,,,0.0,,,,3e-05,0.00091,0.0,0.002,,0.1,0.3,,0.3,0.5,0.2,3e-05,0.07,,,0.9,,,,0.9,1.0,0.9,slc3
slc39a14,SLC39A14,Proteins,0.00815,0.94904,0.00603,0.00217,,0.02074,0.00069,0.00038,0.00922,0.00029,,,0.00139,,,,6e-05,0.00153,0.00031,3e-61,,9.999999999999999e-57,9e-12,,3e-198,4e-08,0.1,7e-87,0.0004,,,5e-15,,,,0.8,1.0,0.0002,slc31
slc39a5,SLC39A5,Proteins,0.04029,0.81905,0.02096,0.00895,,0.06786,0.00023,0.00039,0.03862,0.00192,,,2e-05,,,,8e-05,0.00135,0.00027,0.0,,5.999999999999999e-222,2e-85,,0.0,0.0006,0.04,0.0,2.0000000000000002e-23,,,0.3,,,,0.6,0.9,0.0002,slc32
slc44a4,SLC44A4,Proteins,0.00075,0.99618,7e-05,0.00043,,1e-05,2e-05,0.00041,0.00047,0.00041,,,0.0,,,,0.00022,0.00098,5e-05,0.04,,0.2,0.6,,0.5,0.3,0.1,2e-05,3e-05,,,0.7,,,,0.09,1.0,0.2,slc4
slc4a1,SLC4A1,Proteins,0.00079,0.92923,0.00375,0.04154,,0.0033,0.00012,0.00215,0.01499,0.00016,,,3e-05,,,,0.00028,0.0035,0.00016,0.006,,1e-36,0.0,,5e-35,0.02,3e-16,8e-149,0.007,,,0.2,,,,0.02,1e-06,0.006,slc41
slc51b,SLC51B,Proteins,0.00377,0.975,0.00236,0.00116,,0.00152,0.00075,0.00033,0.01235,0.00017,,,0.0007,,,,0.00012,0.00167,9e-05,1e-15,,2e-13,0.0002,,7e-16,2e-08,0.2,5.999999999999999e-106,0.008,,,4e-08,,,,0.4,0.9,0.05,slc5
slc9a3r1,SLC9A3R1,Proteins,0.00368,0.95886,0.00085,0.02195,,0.00578,0.00012,0.00213,0.00085,0.00082,,,0.00282,,,,0.00013,0.00199,3e-05,3.9999999999999997e-25,,0.6,1e-188,,8e-57,0.02,4e-15,0.6,2e-09,,,1.0000000000000001e-28,,,,0.4,0.3,0.3,slc9
slc9a3r2,SLC9A3R2,Proteins,0.0034,0.94814,0.00195,0.00083,,0.01032,5e-05,0.00066,0.02998,0.00228,,,0.00037,,,,0.00021,0.00101,0.0008,2e-09,,4e-14,0.01,,7e-103,0.1,0.002,1e-285,4.0000000000000004e-24,,,5e-05,,,,0.09,1.0,2e-09,slc91
slirp,SLIRP,Proteins,0.0014,0.99381,0.00019,0.00157,,0.00097,1e-05,0.00031,4e-05,6e-05,,,0.00023,,,,5e-05,0.00132,5e-05,4e-05,,0.008,1e-06,,2e-10,0.5,0.3,0.4,0.1,,,0.002,,,,0.8,1.0,0.2,slir
slit2,SLIT2,Proteins,0.00088,0.98016,0.00108,0.00085,,0.01461,0.00021,0.00014,0.00044,8e-05,,,1e-05,,,,5e-05,0.00143,7e-05,0.006,,1e-09,0.01,,2e-136,0.003,0.9,0.002,0.07,,,0.6,,,,0.8,1.0,0.1,slit
slitrk1,SLITRK1,Proteins,0.00504,0.79674,0.00659,0.00213,,0.09404,6e-05,0.00083,0.05534,0.03649,,,0.00121,,,,3e-05,0.00151,0.0,6e-35,,6e-43,1e-14,,0.0,0.09,9e-06,0.0,0.0,,,2e-15,,,,0.9,0.5,0.7,slit1
slitrk2,SLITRK2,Proteins,0.01097,0.87613,0.00314,0.0041,,0.03974,2e-05,0.00082,0.03321,0.03053,,,0.0,,,,0.00013,0.00109,0.00011,9.999999999999999e-87,,3e-30,7e-32,,0.0,0.3,3e-05,0.0,1e-322,,,0.7,,,,0.3,1.0,0.02,slit2
slitrk6,SLITRK6,Proteins,0.00782,0.96693,0.00882,0.00086,,0.00688,0.00107,0.00037,0.0023,0.00082,,,0.00262,,,,4e-05,0.00118,0.0003,1e-57,,2.0000000000000002e-82,0.01,,2.0000000000000002e-66,1e-11,0.1,2e-21,3e-09,,,1.9999999999999998e-26,,,,0.9,1.0,0.0003,slit3
slk,SLK,Proteins,0.00068,0.99631,4e-05,0.00076,,3e-05,1e-05,0.00025,6e-05,0.00031,,,4e-05,,,,0.00017,0.00127,6e-05,0.01,,0.2,0.04,,0.3,0.4,0.5,0.1,0.0003,,,0.2,,,,0.2,1.0,0.1,slk
slmap,SLMAP,Proteins,0.00186,0.93683,0.00592,0.03135,,0.00887,0.00018,0.0102,0.00151,0.0,,,0.00067,,,,0.00029,0.00204,0.00029,7e-10,,7e-58,3.9999999999999995e-287,,8e-90,0.004,1e-92,7e-14,0.8,,,3e-08,,,,0.02,0.1,0.0003,slma
slurp1,SLURP1,Proteins,0.01444,0.90919,0.02527,0.0047,,0.01803,0.00189,0.01341,0.00719,0.00235,,,0.00013,,,,0.00019,0.00213,0.00108,5e-96,,3.0000000000000004e-247,1e-35,,1.9999999999999999e-184,5e-21,6e-127,1e-65,7.999999999999999e-26,,,0.01,,,,0.1,0.1,1e-12,slur
smad1,SMAD1,Proteins,0.00293,0.94044,0.00222,0.0249,,0.01214,0.00067,0.0041,0.00795,0.00183,,,0.00042,,,,0.00015,0.00222,4e-05,1e-09,,0.005,1.9999999999999998e-218,,2e-118,5e-08,5e-33,1e-58,2e-19,,,2e-05,,,,0.3,0.3,0.2,smad
smad2,SMAD2,Proteins,0.00272,0.94305,0.00151,0.0338,,0.00568,0.00021,0.00454,0.00399,0.00052,,,0.00138,,,,0.00013,0.00242,6e-05,7e-14,,0.3,4e-308,,7e-58,0.002,4e-38,1.9999999999999998e-26,1e-06,,,2e-15,,,,0.3,0.01,0.1,smad1
smad3,SMAD3,Proteins,0.00145,0.96092,0.00072,0.02851,,0.00061,0.00033,0.00273,0.00087,0.00031,,,0.0009,,,,6e-05,0.0026,1e-05,8e-09,,0.5,3e-253,,2e-07,0.0001,9e-21,0.008,0.0002,,,2e-10,,,,0.8,0.004,0.5,smad2
smad5,SMAD5,Proteins,0.0022,0.90023,0.03061,0.00289,,0.03343,0.00366,0.0007,0.00922,0.01541,,,0.0,,,,7e-05,0.00137,0.0002,7e-13,,5e-301,2e-19,,0.0,2.0000000000000002e-39,0.0005,7.999999999999999e-86,5e-159,,,0.7,,,,0.7,1.0,0.002,smad3
smarca2,SMARCA2,Proteins,0.00229,0.97918,0.00205,0.01103,,0.00147,0.00024,0.00108,0.00024,1e-05,,,0.00091,,,,4e-05,0.00146,0.0,2e-10,,2e-18,1.9999999999999998e-86,,3e-15,0.002,3e-06,0.7,0.6,,,5e-10,,,,0.9,1.0,0.8,smar
smc3,SMC3,Proteins,0.00057,0.99673,0.00026,0.00033,,0.0001,0.0,0.00037,0.00021,0.00028,,,8e-05,,,,4e-05,0.00102,0.0,0.04,,0.002,0.8,,0.04,0.8,0.2,0.008,0.0006,,,0.06,,,,0.9,1.0,0.8,smc3
smndc1,SMNDC1,Proteins,0.00124,0.85777,0.0028,0.07171,,0.03602,0.00026,0.00417,0.01026,0.01142,,,0.00163,,,,0.00013,0.00216,0.00043,5e-06,,3e-23,0.0,,0.0,0.0003,2e-38,4e-104,2e-125,,,2e-19,,,,0.3,0.01,4e-06,smnd
smoc1,SMOC1,Proteins,0.01525,0.78593,0.0914,0.00525,,0.05622,0.0,0.00059,0.02114,2e-05,,,0.01891,,,,0.00018,0.00174,0.00337,1e-125,,0.0,4.0000000000000005e-49,,0.0,1.0,0.0007,9e-199,0.3,,,1e-224,,,,0.08,0.4,5e-42,smoc
smoc2,SMOC2,Proteins,0.00684,0.82023,0.02634,0.00104,,0.03959,0.00241,0.00068,0.09768,0.00227,,,0.0,,,,0.0001,0.00137,0.00145,2e-37,,3e-276,5e-05,,0.0,5.0000000000000004e-29,0.0002,0.0,2e-27,,,0.8,,,,0.4,0.8,3e-18,smoc1
smpd1,SMPD1,Proteins,0.00189,0.94046,0.00928,0.00256,,0.00063,0.00175,0.00113,0.02144,0.0152,,,0.00308,,,,0.00026,0.00143,0.00091,2e-05,,4e-83,1e-15,,9e-08,5e-19,4e-07,8.000000000000001e-202,2e-151,,,1.9999999999999998e-32,,,,0.04,1.0,1e-10,smpd
smpd3,SMPD3,Proteins,0.0039,0.98443,0.0012,0.00085,,0.00132,9e-05,0.00041,0.00424,0.00163,,,0.00082,,,,0.00012,0.00091,8e-05,2.0000000000000002e-29,,0.0001,0.02,,8e-14,0.06,0.09,5e-33,9e-17,,,4e-09,,,,0.4,1.0,0.07,smpd1
smpdl3a,SMPDL3A,Proteins,0.00289,0.97001,0.00031,0.00057,,0.0092,0.00039,0.0005,0.00986,0.00479,,,0.00032,,,,7e-05,0.00106,3e-05,1e-13,,0.0003,0.2,,1e-89,4e-05,0.02,1e-95,1e-47,,,0.0002,,,,0.7,1.0,0.2,smpd2
